,title_id,director
1,81088285,Christopher Loren Ewers
2,81088285,Erik Ewers
0,81080942,Renato De Maria
0,80187301,Pedro Coutinho
0,80215782,Wong Jing
1,80215782,Jason Kwan
0,80172000,Barak Goodman
0,80169778,Barak Goodman
0,81035844,Hani Hamdi
0,81035842,Khaled El Halafawy
0,81035860,Ismail Farouk
0,81035850,Moataz El Tony
0,81035846,Ossama Abu El Atta
1,81035846,Tarek Al Eryan
0,81035854,Hadi El Bagoury
0,80097516,Simon Verhoeven
0,80164465,Ron Oliver
0,80117484,Jay Chapman
0,80017099,Alan Rickman
0,81043542,Hasan Karacadağ
0,81026329,Dylan Haegens
1,81026329,Bas van Teylingen
0,81006826,Ulises Valencia
0,81013626,Beyoncé Knowles-Carter
0,80029368,Bill D'Elia
0,70222859,Jon Lucas
1,70222859,Scott Moore
0,70261674,Richard Curtis
0,70045274,Tom Shadyac
0,81034599,Bill Oliver
0,81090128,Jennifer Beamish
1,81090128,Toby Trackman
0,70114022,Paul Weitz
0,80180225,Gabe Klinger
0,80015794,David Gordon Green
0,81088700,Nagesh Kukunoor
0,70043149,Suparn Verma
0,81018181,Vlad Yudin
0,70040077,Sudhir Mishra
0,60031998,Sujoy Ghosh
0,60036103,Anant Balani
0,81086641,Soukarya Ghosal
0,70027133,Leena Yadav
0,81086640,Amitabha Singh
0,81009808,Carly Stone
0,80189853,Liam O'Donnell
0,70059700,Bruce Gowers
0,70142918,Ron Oliver
0,80992231,Enrico Bisi
0,80081790,Michael Lennox
0,80015280,Detlev Buck
0,80141253,Detlev Buck
0,80141254,Detlev Buck
0,80160081,Andrea Molaioli
0,80168301,Kemi Adetiba
0,80064273,Aaron Nee
1,80064273,Adam Nee
0,80098475,Felix Van Groeningen
1,80098475,Felix van Groeningen
0,80058247,Chris Bell
1,80058247,Josh Alexander
2,80058247,Greg Young
0,70302184,Werner Herzog
0,81060043,Ken Barbet
0,81024557,Dallas Jackson
0,70124562,Sam Taylor-Johnson
0,80156683,Marie Madinier
0,80141185,Miguel Ángel Lamata
0,80126569,Steven Brill
0,80171982,Antonio Chavarrías
0,80035467,Tiller Russell
0,80156856,Gabriel Julien-Laferrière
0,81041391,Yeo Siew Hua
0,81018120,Jota Linares
0,80152625,Joshua Marston
0,80175421,Eleonore Pourriat
0,80108518,Anthony D'Souza
0,80172002,Zoe Lister-Jones
0,81019144,Mike Wiluan
0,81043540,Hasan Karacadağ
0,81043541,Hasan Karacadağ
0,80170483,Ayush Raina
0,81019888,Chris Nelson
0,80133153,Peter Webber
0,80149145,Antonio Serrano
0,80164207,Raphael Erichsen
0,81044884,Lee Kyoungmi
1,81044884,Yim Pilsung
2,81044884,Jeon Go-woon
3,81044884,Kim Jong-kwan
0,80106743,Leslie Small
0,81087095,Michael Kennedy
0,81026007,Fernando Ayllón
0,81021447,John R. Leonetti
0,80158875,Peter Orton
0,80142474,Grant S. Johnson
1,80142474,Ippsie Jones
0,81086434,Shravan Kumar
0,81083791,Julien Christian Lutz
0,81088282,Nick Davis
0,70167072,Jason Winer
0,70058016,Gregory Hoblit
0,70077557,Peter Segal
0,80233085,Huang Jianming
0,80210602,Laura VanZee Taylor
0,81088283,Gerry Hoban
0,80141156,Tianyu Zhao
0,70077546,Richard LaGravenese
0,70063591,Mark Palansky
0,81052280,Shazia Ali Khan
0,70110558,Guy Ritchie
0,60020916,Robert Rodriguez
0,60029178,Robert Rodriguez
0,80103336,Stacy Title
0,81066723,Bumpy
0,80207445,Manish Jha
0,80209751,Erik White
0,80063773,Ben Brewer
1,80063773,Alex Brewer
0,81088284,Victoria Bromley
0,70061480,Philip G. Atwell
0,80987611,Padmakumar Narasimhamurthy
0,70060380,Stephen Gyllenhaal
0,80202808,Diego Lerman
0,60010082,Don Bluth
0,60033788,Phil Nibbelink
1,60033788,Simon Wells
0,60033786,Larry Latham
0,60033787,Larry Latham
0,60022255,Simon Wells
0,60022254,Phil Weinstein
0,70020048,Phil Weinstein
0,284890,Rajkumar Santoshi
0,80226076,Kaspar Astrup Schröder
0,70115621,Priyadarshan
0,80103383,Gregory Hoblit
0,60011619,Gary David Goldberg
0,80041337,Raj Amit Kumar
0,60033223,Kundan Shah
0,80196139,Keith Malloy
0,80148180,Nanette Burstein
0,607931,Jocelyn Moorhouse
0,80225907,Luca Vullo
0,70298251,Ryan Polito
0,60002111,Kundan Shah
0,80190215,Jared Cohn
0,70000196,Farah Khan
0,80245519,Tathagata Banerjee
0,80245329,Ananda Krishnan
0,70083535,Farah Khan
0,70039405,Amol Palekar
0,60000722,Aziz Mirza
0,70134539,Kookie V. Gulati
0,80245518,Atanu Mukherjee
0,80124313,Nagraj Manjule
0,60036359,Steven Spielberg
0,80049281,Billy Ray
0,70084328,Esteban Sapir
0,70099610,Saul Dibb
0,80217041,Stephen Amezdroz
0,80156408,Benedict Andrews
0,80172938,Sushrut Jain
0,80131414,Gayane Petrosyan
0,80170612,Shivendra Singh Dungarpur
0,80144890,Alexandre Reinecke
0,80106786,Philipp Eichholtz
0,80115101,Jamal Hill
0,80141261,Daniel Gordon
0,80158482,K. Ramanlal
0,80081955,Maris Curran
0,80164112,John Edginton
0,70302835,Avinash Arun
0,80125512,Ed Gass-Donnelly
0,70129457,Jason Spingarn-Koff
0,70205014,Takuya Igarashi
0,80158479,A. Salaam
0,80104318,Jason Cohen
0,80100054,Eduardo Casanova
0,80097468,Keith Fulton
1,80097468,Louis Pepe
0,80171439,Rudradeep Bhattacharjee
0,80104237,Daniel Burman
0,80093107,Kike Maíllo
0,80085438,G.J. Echternkamp
0,80085439,G.J. Echternkamp
0,80011846,Zatella Beatty
0,80064521,Vlad Yudin
0,70197049,Mario Van Peebles
1,70197049,Ralph Hemecker
2,70197049,Gwyneth Horder-Payton
3,70197049,Milan Cheylov
4,70197049,Dean White
5,70197049,Michael Waxman
6,70197049,Bryan Spicer
0,80020542,Danny Cannon
0,70205012,Hayato Date
0,80108561,Michael Cumming
0,70242310,Eli Roth
0,80175619,Go Koga
0,80144355,Everardo Gout
0,80208115,Bhavik Thakore
0,70143825,Phil Sgriccia
0,80066080,Rob Seidenglanz
0,80065386,Jesse Warn
0,80133311,Rob Seidenglanz
0,80027042,Glen Winter
0,80018046,Carlos Sedes
0,70242081,James Bamford
0,70143864,Jay Chandrasekhar
0,70245163,Philippa Lowthorpe
0,80023644,Ian Barber
0,80179201,Gordon Anderson
0,80207879,Vijay Roche
0,80007778,Iginio Straffi
0,80062047,Stefan Brogren
0,80103318,Tensai Okamura
0,80201773,Peter McDonnell
0,80171362,Jerry Seinfeld
0,70180293,Tony Collingwood
0,70204981,Yasuhiro Irie
0,80080436,Dan Forrer
0,70142436,James Hawes
0,80176929,Jung-ah Im
1,80176929,Seung-uk Jo
0,80063224,Andy Devonshire
0,80164216,Thomas Astruc
0,80115328,Vikramaditya Motwane
1,80115328,Anurag Kashyap
0,80176842,Jung-ah Im
0,80126599,Onur Ünlü
